Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,CompanyExperienceShare,RoleStabilityScore,EducationBackground_grouped,EmpDepartment_grouped,EmpJobRole_grouped,CommuteCategory_Moderate,CommuteCategory_Far,MaritalStatus_Married,MaritalStatus_Single,PromotionWaitTime_Moderate,PromotionWaitTime_Long,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
30,1,5,3,4,30,2,2,3,1,0,13,3,10,2,3,10,9,1,2,0,3,1.0,0.9,Marketing,Sales,Sales Executive,False,False,False,False,False,False,False,True
27,1,8,4,2,56,3,2,2,1,0,18,1,8,3,3,8,7,0,7,0,3,1.0,0.875,Marketing,Sales,Sales Executive,True,False,True,False,False,False,False,True
37,0,5,2,4,61,3,2,4,7,0,16,3,8,2,2,6,2,0,4,0,3,0.75,0.3333333333333333,Medical,Development,Delivery Manager,False,False,False,False,False,False,False,True
38,0,15,2,3,92,2,3,4,0,1,14,2,12,3,3,11,10,2,9,0,3,0.9166666666666666,0.9090909090909091,Life Sciences,Development,Developer,True,False,False,False,True,False,False,True
31,1,7,4,3,39,3,3,4,1,1,14,3,11,2,2,11,9,4,10,0,3,1.0,0.8181818181818182,Medical,Development,Delivery Manager,True,False,False,True,True,False,False,True
29,1,10,1,4,39,2,2,2,1,1,14,1,7,2,3,7,7,1,7,0,3,1.0,1.0,Marketing,Sales,Sales Executive,True,False,False,False,False,False,False,True
35,0,5,4,3,62,3,3,2,0,0,13,4,17,5,3,16,6,0,13,0,3,0.9411764705882353,0.375,Other,Development,Delivery Manager,False,False,False,True,False,False,False,True
41,0,6,3,4,95,2,2,2,6,1,15,4,8,3,3,5,4,1,2,0,3,0.625,0.8,Medical,Development,Developer,True,False,False,True,False,False,False,True
47,0,4,1,2,99,3,2,3,3,0,19,1,5,3,3,0,0,0,0,0,3,0.0,0.0,Medical,Sales,Sales Representative,False,False,False,True,False,False,True,False
42,1,23,5,1,44,3,4,4,2,0,14,2,16,2,3,1,0,0,0,0,3,0.0625,0.0,Life Sciences,Development,Developer,False,True,False,True,False,False,False,True
29,0,2,3,4,61,3,2,3,1,0,14,1,4,3,2,4,3,0,2,0,3,1.0,0.75,Life Sciences,Sales,Sales Executive,False,False,True,False,False,False,False,False
42,0,2,1,3,52,3,1,3,0,1,11,3,4,5,3,3,2,1,0,0,3,0.75,0.6666666666666666,Other,SmallDepts,Human Resources,False,False,False,False,False,False,False,True
37,0,6,3,3,51,4,2,1,4,1,13,1,13,2,3,7,7,6,7,0,3,0.5384615384615384,1.0,Medical,Development,Delivery Manager,True,False,False,False,False,True,False,True
26,0,1,3,3,57,3,2,3,1,0,17,2,8,3,3,8,7,7,7,0,3,1.0,0.875,Life Sciences,Sales,Sales Executive,False,False,True,False,False,True,False,True
21,1,1,1,1,99,2,1,2,1,1,11,3,3,3,3,3,2,1,2,1,2,1.0,0.6666666666666666,Other,Sales,Sales Representative,False,False,False,True,False,False,True,False
36,1,1,5,4,45,3,2,4,4,0,15,2,7,6,3,1,0,0,0,0,3,0.14285714285714285,0.0,Medical,Sales,Sales Executive,False,False,False,True,False,False,False,False
36,0,3,4,1,48,2,3,4,4,0,11,1,16,2,3,13,9,1,12,0,2,0.8125,0.6923076923076923,Medical,Sales,Sales Executive,False,False,True,False,False,False,True,False
57,0,1,4,4,88,3,2,3,2,0,11,3,15,2,3,3,2,1,2,0,3,0.2,0.6666666666666666,Medical,Development,Developer,False,False,True,False,False,False,False,True
40,1,10,4,4,46,4,1,3,3,1,13,3,10,3,3,7,7,1,7,0,3,0.7,1.0,Life Sciences,Development,Delivery Manager,True,False,True,False,False,False,False,True
21,0,9,2,1,39,3,1,4,1,0,24,3,3,3,2,3,2,2,2,0,2,1.0,0.6666666666666666,Medical,Sales,Sales Representative,True,False,False,True,True,False,False,False
41,0,4,3,1,56,3,2,2,1,0,18,3,8,5,3,8,7,7,7,1,2,1.0,0.875,Marketing,Sales,Sales Executive,False,False,False,True,False,True,True,False
40,0,22,2,3,68,2,2,3,2,1,12,1,8,6,3,6,4,1,0,1,3,0.75,0.6666666666666666,Marketing,Sales,Sales Executive,False,True,True,False,False,False,False,True
31,0,9,4,3,42,2,1,2,0,1,16,4,3,5,3,2,2,2,2,0,3,0.6666666666666666,1.0,Life Sciences,Development,Developer,True,False,False,True,True,False,False,True
21,1,12,3,3,90,4,1,2,1,0,15,4,1,0,3,1,0,0,0,1,3,1.0,0.0,Life Sciences,Sales,Sales Representative,True,False,False,True,False,False,False,True
29,0,23,3,4,54,3,1,4,9,0,16,4,6,4,3,3,2,1,2,0,3,0.5,0.6666666666666666,Life Sciences,Development,Delivery Manager,False,True,False,True,False,False,False,True
35,0,9,4,3,97,2,2,2,9,0,19,3,10,5,3,1,1,0,0,0,3,0.1,1.0,Life Sciences,Development,Developer,True,False,False,True,False,False,False,True
27,0,1,2,4,82,3,1,2,1,0,11,2,5,2,3,5,2,0,4,0,3,1.0,0.4,Medical,SmallDepts,Data Scientist,False,False,False,False,False,False,False,True
28,0,9,4,2,92,3,2,4,1,0,16,4,7,1,3,7,5,0,7,0,3,1.0,0.7142857142857143,Life Sciences,Sales,Sales Executive,True,False,False,True,False,False,False,True
49,0,7,3,2,31,2,3,3,8,0,24,3,26,2,3,5,2,0,0,0,3,0.19230769230769232,0.4,Other,Development,Delivery Manager,True,False,False,True,False,False,False,True
51,1,14,2,3,87,3,2,4,4,0,11,3,18,2,2,7,7,0,7,0,3,0.3888888888888889,1.0,Life Sciences,Sales,Sales Executive,True,False,True,False,False,False,False,True
36,1,2,3,4,96,3,1,3,4,0,13,2,6,3,3,2,2,2,2,0,3,0.3333333333333333,1.0,Life Sciences,Development,Developer,False,False,True,False,True,False,False,True
34,0,19,3,1,67,4,2,4,8,1,13,2,9,3,2,5,2,0,4,1,3,0.5555555555555556,0.4,Marketing,Sales,Sales Executive,False,True,False,True,False,False,False,False
55,1,2,3,3,97,3,4,4,2,1,13,3,30,2,3,5,4,1,2,0,3,0.16666666666666666,0.8,Life Sciences,Development,Delivery Manager,False,False,False,True,False,False,False,True
30,0,2,1,3,72,3,1,2,1,0,18,1,1,3,3,1,0,0,0,0,3,1.0,0.0,Other,Sales,Sales Representative,False,False,True,False,False,False,False,True
26,0,3,1,3,73,3,1,1,0,0,22,3,7,2,3,6,4,0,4,1,4,0.8571428571428571,0.6666666666666666,Other,Development,Developer,False,False,False,True,False,False,True,False
22,1,11,3,1,43,3,1,2,1,0,13,4,2,1,3,2,1,1,2,0,3,1.0,0.5,Medical,Development,Developer,True,False,True,False,False,False,False,True
36,0,2,2,2,61,2,3,3,1,0,13,2,10,2,3,10,9,9,0,0,2,1.0,0.9,Medical,Sales,Sales Executive,False,False,True,False,False,True,False,True
30,0,4,3,3,40,3,1,4,9,1,23,3,3,4,3,1,0,0,0,1,4,0.3333333333333333,0.0,Other,Development,Developer,False,False,False,True,False,False,True,False
37,1,14,3,4,95,3,1,1,1,0,12,3,18,2,2,18,7,12,17,0,3,1.0,0.3888888888888889,Life Sciences,Development,Delivery Manager,True,False,False,False,False,True,False,True
40,1,2,2,4,46,3,2,2,7,0,12,3,8,5,3,5,4,1,3,0,3,0.625,0.8,Marketing,Sales,Sales Executive,False,False,False,False,False,False,False,True
37,0,10,4,3,49,3,2,2,2,1,12,4,18,2,2,1,0,0,1,0,3,0.05555555555555555,0.0,Life Sciences,Development,Delivery Manager,True,False,False,True,False,False,False,True
43,0,12,3,1,59,2,4,2,1,0,11,3,25,3,3,25,10,3,9,0,2,1.0,0.4,Life Sciences,Development,Developer,True,False,False,False,True,False,False,True
40,1,2,3,2,78,2,2,3,6,0,22,2,20,3,3,1,0,0,0,0,4,0.05,0.0,Medical,Development,Developer,False,False,True,False,False,False,False,True
54,0,5,2,1,86,3,5,1,4,0,11,3,24,4,2,4,2,1,2,0,3,0.16666666666666666,0.5,Medical,Development,Developer,False,False,True,False,False,False,False,True
31,1,7,2,2,31,3,2,1,1,0,12,2,13,5,1,13,10,3,12,0,3,1.0,0.7692307692307693,Medical,Development,Developer,True,False,True,False,True,False,False,True
43,0,21,3,4,61,3,1,4,7,0,20,1,8,1,3,3,2,1,2,0,4,0.375,0.6666666666666666,Medical,Development,Developer,False,True,True,False,False,False,True,False
25,1,4,2,2,99,2,2,4,1,1,11,2,5,3,3,5,4,1,3,0,2,1.0,0.8,Life Sciences,Sales,Sales Executive,False,False,False,True,False,False,False,True
37,1,25,5,2,72,3,2,3,3,1,15,1,15,2,3,13,11,10,7,0,3,0.8666666666666667,0.8461538461538461,Medical,Development,Senior Developer,False,True,True,False,False,True,False,False
31,0,1,2,4,98,2,1,1,1,0,12,3,4,3,3,4,2,3,2,0,3,1.0,0.5,Life Sciences,Development,Developer,False,False,True,False,True,False,False,True
39,0,1,1,2,52,3,5,3,1,1,14,3,21,3,3,21,8,1,6,0,2,1.0,0.38095238095238093,Life Sciences,Development,Senior Developer,False,False,False,False,False,False,True,False
30,1,12,3,2,83,3,2,3,0,0,11,2,6,6,3,5,4,4,4,0,2,0.8333333333333334,0.8,Other,Sales,Sales Executive,True,False,False,True,True,False,False,True
41,0,1,3,2,49,4,3,1,1,0,16,3,10,2,3,10,7,0,7,0,3,1.0,0.7,Marketing,Sales,Sales Executive,False,False,True,False,False,False,False,True
28,0,17,2,3,79,3,2,1,1,0,12,4,10,2,3,10,0,1,8,0,3,1.0,0.0,Medical,Development,Senior Developer,False,True,False,False,False,False,False,True
25,0,3,3,1,91,3,1,1,5,0,13,3,6,5,3,2,2,0,2,1,3,0.3333333333333333,1.0,Medical,Development,Developer,False,False,True,False,False,False,False,True
52,0,3,3,4,39,2,3,3,2,1,14,3,28,4,3,5,4,0,4,0,3,0.17857142857142858,0.8,Medical,Development,Developer,False,False,True,False,False,False,False,True
45,0,10,2,1,69,3,1,4,3,0,21,4,8,3,2,2,2,0,2,0,3,0.25,1.0,Life Sciences,Development,Developer,True,False,True,False,False,False,False,True
52,1,4,2,4,30,3,4,4,2,0,13,4,31,2,1,5,2,1,4,0,3,0.16129032258064516,0.4,Life Sciences,SmallDepts,Data Scientist,False,False,True,False,False,False,False,True
42,1,29,2,1,92,3,2,3,2,0,11,2,19,3,3,5,4,0,2,0,3,0.2631578947368421,0.8,Life Sciences,Development,Developer,False,True,False,False,False,False,True,False
30,1,2,3,3,43,1,2,4,2,0,20,3,11,2,3,5,4,0,2,0,4,0.45454545454545453,0.8,Life Sciences,Development,Developer,False,False,False,True,False,False,False,True
60,1,7,3,1,41,3,5,1,5,0,11,4,33,5,1,29,8,11,10,0,3,0.8787878787878788,0.27586206896551724,Life Sciences,Development,Developer,True,False,True,False,False,True,False,True
46,1,18,3,3,87,3,2,3,2,0,14,3,19,5,2,10,7,0,8,0,3,0.5263157894736842,0.7,Medical,SmallDepts,Data Scientist,False,True,False,False,False,False,False,True
24,1,1,1,1,62,3,1,2,1,1,16,2,6,4,3,5,3,1,4,1,3,0.8333333333333334,0.6,Other,Sales,Sales Representative,False,False,False,True,False,False,False,True
34,1,6,2,4,33,1,1,3,0,0,16,4,3,3,2,2,2,1,0,1,3,0.6666666666666666,1.0,Marketing,Sales,Sales Representative,True,False,False,False,False,False,True,False
38,0,2,2,4,42,3,1,4,1,1,23,3,1,3,3,1,0,0,0,0,4,1.0,0.0,Life Sciences,SmallDepts,Data Scientist,False,False,True,False,False,False,True,False
40,1,2,4,3,79,3,5,3,0,0,14,4,21,2,3,20,15,1,12,0,3,0.9523809523809523,0.75,Life Sciences,Sales,Manager,False,False,True,False,False,False,False,True
26,1,23,3,1,90,3,1,4,1,0,22,2,3,3,1,3,2,0,2,0,3,1.0,0.6666666666666666,Life Sciences,Development,Senior Developer,False,True,False,False,False,False,False,True
30,0,3,3,3,53,3,1,4,4,0,15,3,9,3,1,5,3,1,4,0,3,0.5555555555555556,0.6,Life Sciences,Development,Senior Developer,False,False,True,False,False,False,False,False
29,0,3,4,2,93,2,3,3,1,0,18,3,10,2,3,10,2,0,7,0,3,1.0,0.2,Medical,Development,Developer,False,False,True,False,False,False,False,True
29,1,25,5,3,71,2,1,2,5,0,16,2,6,2,4,2,2,1,1,1,3,0.3333333333333333,1.0,Other,Development,Developer,False,True,True,False,False,False,False,True
19,0,2,2,1,52,2,1,4,1,0,12,3,1,3,4,1,0,0,0,1,3,1.0,0.0,Other,SmallDepts,Human Resources,False,False,False,True,False,False,False,True
30,1,22,4,3,69,3,3,1,0,0,11,3,10,3,3,9,8,7,8,0,3,0.9,0.8888888888888888,Other,Sales,Sales Executive,False,True,True,False,False,True,False,False
57,0,29,3,1,56,2,4,4,3,0,12,3,32,3,2,1,0,0,0,0,3,0.03125,0.0,Marketing,Sales,Manager,False,True,False,False,False,False,False,True
50,0,29,4,2,88,2,4,3,0,0,15,2,28,2,3,27,10,15,7,0,3,0.9642857142857143,0.37037037037037035,Life Sciences,Development,Senior Developer,False,True,True,False,False,True,False,True
47,1,2,2,1,65,3,2,4,5,0,13,3,20,2,3,5,0,0,4,0,3,0.25,0.0,Medical,Development,Developer,False,False,False,False,False,False,False,True
46,0,2,3,1,51,3,4,3,6,0,13,3,26,2,1,3,2,0,1,0,3,0.11538461538461539,0.6666666666666666,Life Sciences,Development,Senior Developer,False,False,True,False,False,False,False,True
35,0,22,3,4,46,1,1,3,0,0,15,3,6,2,3,5,4,4,3,0,3,0.8333333333333334,0.8,Life Sciences,Development,Developer,False,True,False,True,True,False,False,True
54,1,8,4,3,42,3,2,3,7,0,11,3,19,3,3,1,0,0,0,0,3,0.05263157894736842,0.0,Life Sciences,Development,Developer,True,False,False,True,False,False,False,True
34,0,2,4,4,62,2,1,3,3,0,12,3,14,3,3,7,3,5,7,0,3,0.5,0.42857142857142855,Life Sciences,Development,Senior Developer,False,False,False,False,False,True,False,True
46,1,10,3,3,94,2,3,4,2,1,19,3,15,3,3,3,2,1,2,0,3,0.2,0.6666666666666666,Marketing,Sales,Sales Executive,True,False,True,False,False,False,False,True
31,0,9,1,3,33,3,3,2,1,0,25,4,13,6,4,13,8,0,8,0,3,1.0,0.6153846153846154,Life Sciences,Development,Senior Developer,True,False,False,False,False,False,False,True
33,0,15,1,2,56,3,3,3,7,1,12,4,15,2,4,7,6,7,7,1,2,0.4666666666666667,0.8571428571428571,Medical,Development,Senior Developer,True,False,True,False,False,True,False,True
33,0,10,1,1,38,1,1,4,7,0,13,1,8,2,3,4,3,1,3,1,3,0.5,0.75,Medical,Development,Developer,True,False,False,False,False,False,False,True
30,0,7,1,4,57,3,1,2,0,0,14,1,4,3,3,3,2,1,2,0,3,0.75,0.6666666666666666,Marketing,Sales,Sales Representative,True,False,False,True,False,False,False,True
35,0,16,3,4,72,3,3,3,4,1,12,3,10,2,3,8,7,0,0,0,3,0.8,0.875,Life Sciences,Development,Senior Developer,False,True,True,False,False,False,False,True
31,0,20,3,1,66,3,3,3,3,0,12,1,12,2,3,1,0,0,0,1,3,0.08333333333333333,0.0,Life Sciences,Development,Developer,False,True,True,False,False,False,True,False
34,1,23,3,2,43,3,3,1,9,1,15,3,11,2,3,3,2,0,2,1,3,0.2727272727272727,0.6666666666666666,Other,SmallDepts,Human Resources,False,True,False,False,False,False,True,False
42,0,5,2,2,97,3,1,3,4,0,17,4,8,4,3,2,2,2,0,0,3,0.25,1.0,Other,SmallDepts,Data Scientist,False,False,True,False,True,False,True,False
36,0,10,4,2,32,3,3,4,1,0,14,4,10,3,2,10,3,9,7,0,2,1.0,0.3,Medical,Sales,Sales Executive,True,False,False,True,False,True,False,False
22,0,4,1,3,99,2,1,3,5,0,16,3,4,3,3,2,2,1,2,1,3,0.5,1.0,Other,Development,Senior Developer,False,False,False,True,False,False,True,False
48,1,2,5,2,37,3,2,4,2,0,14,1,14,2,3,9,7,6,7,0,2,0.6428571428571429,0.7777777777777778,Marketing,Sales,Sales Executive,False,False,True,False,False,True,False,True
55,1,18,5,1,83,3,4,2,3,0,23,4,37,2,3,10,9,7,7,0,2,0.2702702702702703,0.9,Life Sciences,Sales,Manager,False,True,False,True,False,True,False,True
41,0,10,2,4,56,3,2,4,7,0,14,4,16,3,3,14,3,1,10,0,3,0.875,0.21428571428571427,Life Sciences,Sales,Sales Executive,True,False,False,True,False,False,False,False
35,0,1,3,2,85,3,2,3,9,0,11,3,15,2,3,11,9,6,9,0,2,0.7333333333333333,0.8181818181818182,Marketing,Sales,Sales Executive,False,False,True,False,False,True,False,True
39,1,8,1,3,48,3,1,3,1,0,11,1,8,3,3,8,3,0,7,0,3,1.0,0.375,Life Sciences,Development,Developer,True,False,True,False,False,False,True,False
31,0,2,1,2,77,3,2,4,4,1,13,3,10,2,4,6,5,0,5,0,3,0.6,0.8333333333333334,Life Sciences,Sales,Sales Executive,False,False,False,True,False,False,False,True
42,0,24,3,4,56,3,3,1,1,1,21,4,10,5,2,10,9,5,8,0,4,1.0,0.9,Medical,Development,Developer,False,True,True,False,False,True,False,True
45,0,2,3,4,61,3,2,2,0,0,19,2,9,3,4,8,7,3,7,0,3,0.8888888888888888,0.875,Other,Sales,Sales Executive,False,False,True,False,True,False,False,True
33,1,1,5,1,95,4,4,3,4,0,19,3,10,2,3,6,1,0,5,0,3,0.6,0.16666666666666666,Medical,Development,Developer,False,False,False,False,False,False,False,True
31,0,7,3,3,44,2,3,4,9,0,21,3,10,3,2,5,4,0,1,0,4,0.5,0.8,Life Sciences,Sales,Manager,True,False,False,False,False,False,False,True
18,0,5,3,2,69,3,1,2,1,1,14,4,0,3,3,0,0,0,0,1,3,0.0,0.0,Marketing,Sales,Sales Representative,False,False,False,True,False,False,True,False
40,0,28,3,3,58,1,3,1,3,0,15,3,20,2,3,1,0,0,1,0,3,0.05,0.0,Other,Sales,Sales Executive,False,True,False,False,False,False,False,False
41,1,2,4,1,62,2,2,3,2,1,17,1,10,3,3,8,7,0,7,0,3,0.8,0.875,Other,Development,Developer,False,False,False,True,False,False,False,False
35,1,1,3,1,80,3,2,3,1,0,16,4,5,3,3,5,4,0,3,0,3,1.0,0.8,Medical,Sales,Sales Executive,False,False,False,True,False,False,False,True
34,0,21,4,4,74,4,2,4,1,0,12,4,10,3,3,10,7,5,7,0,3,1.0,0.7,Life Sciences,Sales,Sales Executive,False,True,False,True,False,True,False,True
26,0,24,3,3,66,1,1,4,1,1,18,2,1,3,1,1,0,0,0,1,3,1.0,0.0,Other,Development,Developer,False,True,False,True,False,False,False,True
37,1,1,3,2,59,3,3,4,4,0,17,4,12,3,4,6,5,1,2,0,4,0.5,0.8333333333333334,Other,Development,Developer,False,False,False,True,False,False,False,True
46,1,18,1,1,86,3,3,3,5,0,11,4,28,3,2,2,2,1,2,0,2,0.07142857142857142,1.0,Medical,Development,Senior Developer,False,True,True,False,False,False,True,False
41,1,2,5,2,91,3,4,1,7,0,16,2,22,2,3,18,16,11,8,0,2,0.8181818181818182,0.8888888888888888,Life Sciences,Sales,Manager,False,False,True,False,False,True,False,True
52,0,6,2,4,78,3,2,1,3,1,12,2,18,3,3,10,9,6,9,0,3,0.5555555555555556,0.9,Other,Development,Developer,True,False,False,False,False,True,False,True
38,1,10,3,3,76,3,2,3,3,0,19,3,18,4,3,1,0,0,0,0,3,0.05555555555555555,0.0,Medical,SmallDepts,Data Scientist,True,False,True,False,False,False,False,True
37,1,1,4,2,65,3,2,2,6,0,12,2,8,2,2,6,5,4,3,0,3,0.75,0.8333333333333334,Life Sciences,Development,Developer,False,False,True,False,True,False,False,True
49,0,18,4,4,58,2,5,3,1,1,17,3,31,5,3,31,9,0,9,0,3,1.0,0.2903225806451613,Life Sciences,Development,Senior Developer,False,True,False,False,False,False,False,True
24,0,23,3,2,89,4,1,4,1,1,11,2,6,3,3,6,5,1,4,0,3,1.0,0.8333333333333334,Medical,Development,Developer,False,True,True,False,False,False,False,True
26,0,28,2,1,66,3,2,2,1,0,20,4,6,5,4,5,3,1,4,0,3,0.8333333333333334,0.6,Marketing,Sales,Sales Executive,False,True,True,False,False,False,False,True
24,0,17,2,4,94,2,1,2,1,0,21,4,1,2,3,1,0,0,0,0,4,1.0,0.0,Other,Development,Developer,False,True,True,False,False,False,False,True
50,0,3,3,1,99,3,5,2,1,0,11,3,32,2,3,32,5,10,7,0,2,1.0,0.15625,Medical,SmallDepts,Manager,False,False,True,False,False,True,True,False
25,0,13,1,2,40,3,1,3,1,0,11,3,7,1,3,7,4,0,6,0,3,1.0,0.5714285714285714,Medical,Sales,Sales Representative,True,False,True,False,False,False,False,True
24,1,7,3,1,55,3,1,3,1,1,16,4,6,4,3,6,3,1,2,1,2,1.0,0.5,Life Sciences,Development,Senior Developer,True,False,True,False,False,False,True,False
34,0,1,2,2,83,2,1,4,1,1,13,4,6,3,3,6,5,1,3,0,3,1.0,0.8333333333333334,Life Sciences,Development,Developer,False,False,True,False,False,False,False,True
31,0,13,4,2,46,3,2,1,2,0,17,3,9,2,1,3,1,1,2,1,3,0.3333333333333333,0.3333333333333333,Medical,Sales,Sales Executive,True,False,False,False,False,False,False,True
31,0,6,4,1,66,4,2,4,4,0,22,4,13,4,4,7,7,5,7,0,2,0.5384615384615384,1.0,Medical,Sales,Sales Executive,True,False,False,False,False,True,False,True
27,1,6,4,1,66,2,1,3,0,0,12,3,6,5,2,5,3,0,3,0,3,0.8333333333333334,0.6,Medical,Development,Developer,True,False,False,False,False,False,False,True
37,0,2,3,4,75,3,2,3,4,1,11,3,17,3,2,3,0,1,0,0,3,0.17647058823529413,0.0,Marketing,Sales,Sales Executive,False,False,True,False,False,False,False,True
42,1,2,4,3,81,3,2,4,1,0,13,2,10,4,3,10,2,2,2,0,3,1.0,0.2,Life Sciences,Development,Developer,False,False,True,False,True,False,False,True
43,0,6,4,2,50,2,4,4,4,1,14,3,21,3,2,1,0,0,0,0,3,0.047619047619047616,0.0,Other,Development,Developer,True,False,False,False,False,False,False,True
38,1,1,1,3,43,3,1,1,3,0,17,4,8,3,2,0,0,0,0,0,3,0.0,0.0,Life Sciences,Development,Developer,False,False,False,True,False,False,False,True
43,0,9,5,4,72,3,2,3,3,1,13,2,10,3,3,8,7,4,7,0,3,0.8,0.875,Medical,Development,Senior Developer,True,False,False,False,True,False,True,False
48,1,1,4,4,40,2,4,1,7,0,11,1,21,3,1,3,2,0,2,0,3,0.14285714285714285,0.6666666666666666,Life Sciences,Development,Senior Developer,False,False,True,False,False,False,False,True
44,1,1,4,1,50,2,2,3,4,0,11,2,10,1,4,2,2,0,2,0,3,0.2,1.0,Life Sciences,SmallDepts,Human Resources,False,False,False,True,False,False,False,True
34,1,14,3,3,31,3,1,3,1,1,18,4,8,3,3,8,2,0,6,0,3,1.0,0.25,Other,Sales,Sales Representative,True,False,False,False,False,False,False,True
27,0,2,1,3,85,3,1,1,0,0,11,2,5,3,3,4,3,0,2,1,3,0.8,0.75,Marketing,Sales,Sales Representative,False,False,False,False,False,False,False,True
21,0,22,1,3,49,3,1,3,1,0,11,3,3,2,3,3,2,1,2,0,3,1.0,0.6666666666666666,Other,Sales,Sales Representative,False,True,False,True,False,False,False,True
44,0,3,4,4,35,3,5,4,4,1,12,1,26,2,4,2,2,0,1,0,3,0.07692307692307693,1.0,Other,Development,Senior Developer,False,False,True,False,False,False,False,True
22,0,6,1,1,69,3,1,3,0,0,20,4,3,3,3,2,2,2,2,0,3,0.6666666666666666,1.0,Medical,Development,Developer,True,False,True,False,True,False,False,True
32,1,9,4,1,92,3,2,4,1,1,12,4,6,2,2,6,4,0,5,0,3,1.0,0.6666666666666666,Life Sciences,Development,Developer,True,False,True,False,False,False,False,True
30,1,3,3,3,71,3,1,3,1,0,20,3,1,2,3,1,0,0,0,0,4,1.0,0.0,Medical,Development,Developer,False,False,False,False,False,False,True,False
34,0,1,5,2,42,3,1,4,1,0,12,4,10,4,2,10,9,8,8,0,3,1.0,0.9,Life Sciences,Development,Senior Developer,False,False,True,False,False,True,False,True
26,1,6,3,3,71,3,1,4,1,1,13,3,3,2,3,3,2,0,2,0,3,1.0,0.6666666666666666,Life Sciences,Development,Developer,True,False,True,False,False,False,False,True
37,0,3,3,3,36,3,3,3,1,0,15,3,10,2,3,10,7,7,8,0,3,1.0,0.7,Other,Development,Developer,False,False,True,False,False,True,False,True
29,1,3,2,2,62,3,2,3,1,0,14,1,6,5,2,6,0,1,2,0,3,1.0,0.0,Medical,Sales,Sales Executive,False,False,True,False,False,False,False,True
35,0,6,4,2,82,1,2,4,1,0,13,2,17,3,3,17,11,11,8,0,3,1.0,0.6470588235294118,Life Sciences,Development,Senior Developer,True,False,False,True,False,True,False,True
54,0,19,4,3,88,3,3,2,2,0,15,3,16,1,4,9,7,7,1,0,3,0.5625,0.7777777777777778,Medical,SmallDepts,Human Resources,False,True,True,False,False,True,False,True
36,0,9,2,2,48,2,2,2,2,1,11,3,13,2,3,3,2,0,2,0,3,0.23076923076923078,0.6666666666666666,Medical,Development,Developer,True,False,False,False,False,False,False,True
20,0,10,1,4,32,3,1,3,1,1,11,4,1,5,3,1,0,1,1,1,3,1.0,0.0,Medical,Development,Senior Developer,True,False,False,True,False,False,False,True
33,0,3,3,1,70,3,1,1,1,1,11,1,10,3,3,10,8,9,7,1,3,1.0,0.8,Life Sciences,Development,Senior Developer,False,False,False,True,False,True,True,False
23,0,4,3,1,58,4,1,1,2,0,16,1,5,3,4,3,2,0,2,0,4,0.6,0.6666666666666666,Medical,Development,Developer,False,False,True,False,False,False,False,True
25,0,8,3,4,57,4,2,2,0,0,22,3,4,4,3,3,2,1,2,0,4,0.75,0.6666666666666666,Life Sciences,Sales,Sales Executive,True,False,True,False,False,False,False,True
38,1,7,4,4,46,2,2,4,0,0,20,1,8,2,3,7,7,0,5,0,4,0.875,1.0,Marketing,Sales,Sales Executive,True,False,False,True,False,False,False,True
29,0,1,4,2,76,1,1,4,1,0,18,4,10,5,3,10,7,2,8,0,3,1.0,0.7,Life Sciences,Development,Developer,False,False,False,False,True,False,True,False
